Galactocentric Raidus,Cluster Metallicity,Number of Objects in the Cluster,Cluster Mass,Observational Core Radius,Observational Half-Light Radius,Central Surface Brightness Total,Binary Fraction,Half-Mass Relaxation Time,Total Luminosity of Cluster at 12 Gyrs,Central Velocity Dispersion 3d,Total V-band luminosity,Central surface brightness from King 62 fitting of cumulative luminosity profile from snap-2D.dat,Core radius obtained from King 62 fitting of snap-2D.dat,Half-light radius obtained from King 62 fitting,Total luminosity from snap-2D,Single Black Holes,Binary Black Holes,Black Hole Other Count,Mass of Most Massive Black Hole,Fallback Enabled,Central Velocity Dispersion,,
1.201180377,0.006,318789,138482.631,0.074903998,1.96170948,45016.056,0.0572479,1028.30609,73109.7681,17.4399341,51629.5,7691.652499,0.665426543,2.12694,51629.5,1,0,0,21734.1645,0,36.8877,53511,103260
1.201180377,0.006,337574,143535.452,0.068294326,1.88316692,36163.7872,0.0702809,1145.18229,79330.4613,3.6501055,56517.8,8841.280053,0.668559864,1.93344,56517.8,1,0,0,12119.3304,1,24.8022,32591,79113
1.201180377,0.006,491997,194452.266,0.106447891,1.77990318,27290.3312,0.0892709,1569.84936,104323.158,3.3538111,73178.5,10748.77757,0.726916456,1.87791,73178.5,0,0,1,11412.9736,0,20.5524,28330,69632
1.201180377,0.006,472206,185944.519,0.517576611,1.07357356,27888.8241,0.110793,1299.6411,108556.169,4.36457306,73850.8,18196.5677,0.523974839,1.62813,73850.8,2,0,0,2274.31216,1,10.3566,40259,69304
1.201180377,0.006,471422,186322.311,0.144029847,1.47659669,32512.8997,0.108542,1323.82306,,2.89831608,77820.6,15737.71262,0.645268515,1.53222,77820.6,1,0,0,3569.62772,1,10.7824,31173,75041
9.609443013,0.006,1105349,357148.901,0.407101078,1.96591465,11746.5792,0.157648,4838.31796,167494.651,10.1945098,113565,24534.78274,0.4995563,2.10653,113565,4,0,3,12.2840255,0,6.83359,27883,37059
9.609443013,0.006,1105199,357090.811,0.617803069,2.37583111,13804.6098,0.157798,4832.92318,168765.344,13.945776,117025,21800.55117,0.539070727,2.34781,117025,5,0,2,9.18662229,0,6.9225,18010,36836
9.609443013,0.006,1094574,353745.643,1.18256344,2.33744058,3377.50123,0.158584,5723.45812,176506.518,6.91393202,111368,7635.841698,1.106715728,2.62107,111368,35,3,6,30.1937334,1,6.35744,5952.4,17144
9.609443013,0.006,1075920,366157.081,2.66426148,5.14759226,986.362871,0.227026,9982.30821,170843.523,6.75347548,115000,1896.959352,2.251643114,5.42267,115000,4,0,2,19.2581797,0,5.23765,1686.4,6533.5
9.609443013,0.006,1070690,363408.642,3.62435671,5.95176736,735.412135,0.216121,11949.7491,162126.114,3.87878389,109499,891.9654668,4.369260051,6.19342,109499,147,4,8,25.8739954,1,5.3728,947.05,4793.2
3.397451159,0.006,365079,136872.89,0.457696194,2.15543956,4987.89311,0.192323,3210.04568,85549.9753,5.99392389,54526.8,10071.05216,0.547975478,2.40331,54526.8,1,0,0,4.62125816,0,3.94373,10226,14288
3.397451159,0.006,328413,126551.961,1.03271968,3.22173337,1313.67139,0.20786,3377.44381,63638.8324,6.4677496,45957.4,3197.107705,0.925580122,3.39104,45957.4,6,0,1,13.5244914,1,3.65267,2589.9,6008
3.397451159,0.006,929556,292468.038,0.117188997,2.72689586,206896.112,0.0742602,4734.81424,167822.638,13.6261668,99037.7,12442.42776,0.662726938,2.67797,99037.7,1,0,0,12951.396,0,15.6,40230,51366
3.397451159,0.006,908891,290514.48,0.16575852,3.05320555,674697.716,0.0747372,4784.91076,153338.245,17.7250834,96552.4,9497.96752,0.748473382,2.99035,96552.4,1,0,0,18176.62,1,22.2218,57859,55120
3.397451159,0.006,922340,298435.884,0.226245333,3.368281,509709.846,0.104747,6318.90582,161554.675,8.74433806,100544,6966.935016,0.918666953,3.39906,100544,1,0,0,9113.1595,0,11.3137,20066,32257
3.397451159,0.006,905132,295771.216,0.12066285,3.60921611,144609.738,0.105925,6428.00896,135557.954,6.79257936,92741.2,4010.073427,1.253591065,3.78693,92741.2,3,0,0,11815.2139,1,14.2906,20400,35124
1.201180377,0.006,761,8162.56951,0.136575784,0.57925603,33.3481982,0.186597,3.38E-05,628.425154,0.721768443,527.375,515.621962,-0.214220301,1.03318,527.375,0,0,1,7615.40527,0,4.72102,447.3,387.1
1.201180377,0.006,273035,120805.469,0.031322452,1.97322279,88934.9784,0.0557914,942.050275,67444.687,43.3839952,47491.1,9251.536717,0.525924272,2.15118,47491.1,1,0,0,20711.7164,0,32.9348,85093,100810
1.201180377,0.006,268441,123860.29,0.084504377,1.79329229,72250.4638,0.0558596,791.968039,62172.5011,24.9264912,43335.2,13887.6062,0.384081557,1.89445,43335.2,1,0,0,27588.7467,1,35.5092,31716,105580
1.201180377,0.006,262948,119105.502,0.067584788,2.09114831,37363.4075,0.0801717,1066.46634,76473.5337,9.4071261,52155.3,4868.212373,0.981084336,2.16343,52155.3,1,0,0,13864.4469,0,24.8861,25637,68000
1.201180377,0.006,233976,111805.471,0.030865483,2.15566113,61302.5321,0.0793201,910.601853,73570.7689,15.7182266,51342.3,9119.148309,0.53739212,2.25882,51342.3,1,0,0,18243.0623,1,27.6199,43268,83752
9.609443013,0.006,526722,190795.249,1.01556475,6.48705611,934.226282,0.277471,11584.8147,88186.1288,5.56185583,61695.2,1710.456492,1.330350743,6.94789,61695.2,2,0,1,13.7418787,0,2.98185,2190.6,4462.2
9.609443013,0.006,509930,184140.304,2.29410303,7.77427346,249.954981,0.270543,13377.2409,79586.9726,3.33069213,56564.8,646.3247766,2.16501417,7.95612,56564.8,33,5,2,23.8742514,1,3.32641,559.93,1783.5
9.609443013,0.006,1102403,345433.099,0.42561014,3.48251688,703801.98,0.110274,8306.57946,178794.767,7.08830563,118080,4441.478383,1.644966853,3.40278,118080,0,0,1,7650.15551,0,8.7647,9549,23577
9.609443013,0.006,1087967,344422.802,0.283466253,4.10663274,985573.321,0.109034,8576.45914,164216.98,9.07491858,109602,3646.478674,1.509847342,4.12691,109602,2,1,0,12681.3559,1,12.4752,10302,22863
9.609443013,0.006,1068714,347961.984,0.682402198,5.75619949,21871.0183,0.159922,13522.283,147341.253,6.37302939,105728,3173.086746,1.253048245,6.28809,105728,1,0,0,4446.89808,0,6.46583,5761.7,12868
9.609443013,0.006,1014048,342327.029,0.80463122,5.69607591,2020.34556,0.212123,13611.049,149554.018,5.27218511,103855,3562.551563,1.193918017,5.98757,103855,17,7,4,18.1478025,1,4.54918,4074.8,8226.1
3.940394146,0.02,556678,201084.743,0.12898385,2.31458926,26775.4678,0.142423,3231.53086,111993.327,3.54821984,47176.1,4149.563454,0.933741313,2.47802,47176.1,0,0,1,5404.53191,0,9.92849,18855,27362
3.940394146,0.02,551550,199289.875,0.146971271,1.32233719,39067.2118,0.159284,2953.49834,100868.152,4.24630289,51662.9,36285.65766,0.256694114,1.41186,51662.9,0,0,1,123.835662,1,6.35366,46768,48034
3.940394146,0.02,582662,213805.501,0.541506005,2.05440952,10384.1222,0.19875,3967.83313,94749.8237,6.01544603,53066.3,10778.77769,0.515119374,2.14179,53066.3,3,1,0,28.4277859,0,5.0839,10470,21408
3.940394146,0.02,581560,213832.854,1.17469904,2.60922109,3382.86206,0.201362,4356.24923,101353.102,7.80522165,53523.4,3820.207272,1.038342293,2.79306,53523.4,19,1,4,11.6990056,1,4.70245,3466.6,11240
1.393139711,0.02,65192,48523.9924,0.021742749,1.73395691,10038.7703,0.112698,157.373833,23068.5973,9.3596562,13796.2,3278.277667,0.487120437,1.87552,13796.2,1,0,0,16942.4647,0,27.4075,15794,40049
1.393139711,0.02,62426,47494.335,0.046857552,1.73472868,6653.77425,0.109345,140.977595,22300.1152,26.020876,13488,3500.168354,0.475817453,1.73337,13488,1,0,0,17166.0923,1,28.49,12433,19893
1.393139711,0.02,152385,79761.6571,0.118952362,1.92881039,14127.0997,0.135624,763.677198,45296.3836,3.08956286,26957.8,3665.522734,0.697919539,2.14417,26957.8,0,0,1,7220.24643,0,15.6911,11350,32195
1.393139711,0.02,151865,77399.85,0.041079647,1.37030891,12761.0528,0.152853,607.855661,53235.4929,3.23529577,30487.5,6424.685885,0.671256202,1.41979,30487.5,0,0,1,1591.79722,1,8.95394,19694,34942
11.14511769,0.02,133281,55338.0094,8.97053761,11.4767669,20.7226234,0.281315,10737.7414,22174.7238,2.99842983,14206.4,31.56968259,4.495442654,12.3738,14206.4,0,0,1,5.36851111,0,1.68642,26.352,182.42
11.14511769,0.02,137113,57614.3585,7.14385326,11.3950516,26.2559767,0.280542,10789.2372,25937.3523,1.87660533,14896.5,44.03932419,3.901066667,11.7032,14896.5,96,1,7,15.5433602,1,1.76394,36.509,222.76
11.14511769,0.02,690151,243999.036,0.496281849,2.41970182,8778.07868,0.198148,5199.64307,102341.096,9.25849172,56296,10297.99297,0.522733095,2.45676,56296,2,0,2,8.84123782,0,4.98839,10354,20740
11.14511769,0.02,690161,244345.158,1.16205747,2.86046862,2810.58125,0.200465,5704.42747,96191.3638,7.35395278,55448.2,3413.574601,1.093666862,3.04834,55448.2,24,2,6,10.3829123,1,4.88272,2899.7,10211
11.14511769,0.02,680070,246843.51,2.4418555,4.92077585,1030.18639,0.238521,10107.3233,108618.857,7.47146798,56853.1,1235.300417,1.853876455,5.40124,56853.1,3,0,0,7.01556427,0,3.81051,1004.9,4279.4
11.14511769,0.02,678889,247009.055,2.0007919,6.22116058,614.944708,0.235423,11029.8754,95141.4779,3.53389057,56183.2,684.7808562,2.643995674,6.19499,56183.2,95,5,8,12.8641471,1,3.91063,641.97,3486.8
3.940394146,0.02,544734,195522.914,0.11241164,1.82750346,14080.589,0.142613,2732.59402,81543.7273,3.70226879,44264.3,6522.368631,0.720842735,1.89356,44264.3,0,0,1,4196.206,0,9.45627,14094,28357
3.940394146,0.02,548519,197238.734,0.486637192,1.60482471,12728.8627,0.152759,2689.15019,84109.9325,2.48550209,47698.8,10793.86399,0.564563596,1.62419,47698.8,1,0,1,1238.82816,1,6.69589,11272,30650
3.940394146,0.02,549018,198004.971,0.512524552,1.29248749,19823.1313,0.156521,2634.72511,85837.3931,2.94936411,49438.5,16200.81119,0.461572815,1.38465,49438.5,0,0,1,249.460227,1,6.12119,16039,36680
3.940394146,0.02,547608,198278.443,0.149813812,1.54186845,19690.6114,0.153007,2643.91044,83488.2149,3.02766974,46661.8,10312.9531,0.565353544,1.67925,46661.8,0,0,1,2658.57781,1,8.67687,23500,41748
3.940394146,0.02,617147,224827.693,0.801728616,1.82807868,7279.62228,0.198027,3609.44083,106062.374,11.6433661,55577.8,8145.988848,0.7271999,1.91404,55577.8,3,0,2,10.0629214,0,4.97875,7375.9,21208
3.940394146,0.02,615117,224115.724,0.410488435,2.43496575,4046.99858,0.197678,4069.98002,98248.441,5.7024826,54234.9,3625.768995,1.180508041,2.52484,54234.9,41,2,3,10.7761845,1,5.07267,6514.4,11291
1.393139711,0.02,63777,47299.7431,0.024376039,1.58821429,7465.07282,0.112486,159.281325,21995.0665,7.81437749,12264.8,3132.96045,0.489058282,1.67283,12264.8,1,0,0,16143.9361,0,34.7275,12899,38005
1.393139711,0.02,62109,47169.2937,0.024407227,1.59587524,11740.3461,0.111224,145.642455,25675.6208,2.31282432,14061,4034.871358,0.422498562,1.89835,14061,1,0,0,16657.2478,1,37.8999,41939,56122
1.393139711,0.02,183761,90826.3794,0.058178139,1.61099137,11726.6161,0.142157,788.112068,56277.2099,3.76040622,29763.5,3905.069114,0.813985628,1.79449,29763.5,0,0,1,4876.84577,0,13.4309,13448,31132
1.393139711,0.02,181124,90504.5391,0.405693023,1.49953784,10803.219,0.156241,749.820735,57442.899,4.80221688,30970.3,6990.881812,0.555239929,1.60327,30970.3,1,0,0,3665.69855,1,7.73511,8713.2,28266
11.14511769,0.02,699084,246742.438,0.678882998,2.12813963,6428.04095,0.197506,4383.93439,108337.622,10.3124439,57369.1,10127.2479,0.562858966,2.30821,57369.1,2,0,1,8.58978224,0,5.32954,6853.3,19221
11.14511769,0.02,698341,246380.843,1.0836715,2.57728282,3569.27671,0.195901,4857.15869,108064.038,6.23099108,57013.6,3538.049909,1.169403052,2.75613,57013.6,38,2,4,11.0199522,1,5.14947,3532.1,11849
11.14511769,0.02,696801,252534.245,1.12800559,5.19137485,729.680833,0.239634,9214.46824,101592.641,7.93834975,55906.2,867.5475088,2.197015922,5.46528,55906.2,3,0,0,8.58975256,0,4.105,1152.4,3624.9
11.14511769,0.02,697488,253249.202,3.09281396,5.37053766,669.062405,0.233894,9758.40018,97306.0594,3.41451712,55977,713.6442218,2.715742532,5.59263,55977,149,4,4,12.615596,1,4.56925,633.66,3665.7
3.940394146,0.02,165683,71681.0049,0.420389865,1.7452876,5011.02898,0.222026,1858.24304,37765.7634,5.95304476,22424.3,7090.942556,0.382304362,2.02809,22424.3,2,0,1,4.80443422,0,3.14717,8331.8,11323
3.940394146,0.02,160874,70298.5744,0.710009489,2.37370761,1210.78664,0.231958,1972.70704,35751.8615,3.7144572,21082.7,2162.286575,0.78485076,2.58432,21082.7,4,0,2,10.4996966,1,2.9713,2231.3,4030.3
3.940394146,0.02,547254,195463.045,0.13674982,2.89702887,90997.4199,0.126528,4097.54682,87793.1256,4.33149107,44679.4,2554.314402,1.147068255,3.05938,44679.4,0,0,1,9278.11652,0,12.126,7898.4,23786
3.940394146,0.02,535125,193059.343,0.078629951,3.07308996,32214.8145,0.126066,4134.01869,79548.3229,18.7034706,43061.9,2690.804745,0.992817247,3.31642,43061.9,2,0,0,12133.4139,1,14.2685,15464,24215
3.940394146,0.02,522042,190544.65,0.16663501,3.46618471,17544.4728,0.149409,5091.70234,75363.9831,3.03322504,44185,1800.987561,1.293093561,3.88707,44185,0,0,1,7547.34438,0,12.1581,8453.2,17135
3.940394146,0.02,515589,188819.603,0.166626898,3.79554759,98176.7921,0.150271,5110.35795,77084.9289,2.7648653,44840.5,1619.691789,1.36171862,4.13908,44840.5,0,0,1,7859.13384,1,15.4337,5570.9,16969
1.393139711,0.02,45174,35700.0568,0.148401411,1.50329571,10802.6071,0.111613,114.749751,25555.5472,2.6178634,12688.5,3437.732875,0.465982402,1.68464,12688.5,0,0,1,12541.0872,0,31.0417,11296,34870
1.393139711,0.02,46659,42476.3088,0.264036995,1.60959522,3165.77224,0.112883,17.3948832,17812.9987,21.453014,10261.2,2771.347406,0.480507678,1.52867,10261.2,1,0,0,20279.2413,1,21.1175,4181.4,13852
1.393139711,0.02,22333,25784.4462,0.28999358,1.44310111,1489.7235,0.139614,8.22E-05,10640.7899,13.0373865,6788,1677.135779,0.520166254,1.52056,6788,1,0,0,13283.5607,0,22.1551,2679.6,7925.6
1.393139711,0.02,21367,25169.936,0.11243667,1.43176002,2134.09852,0.150559,6.30E-05,11874.091,10.2060786,7687.69,2363.565349,0.469093059,1.37453,7687.69,1,0,0,13143.3164,1,18.0133,7379.4,7851.7
11.14511769,0.02,308049,115952.714,1.08780756,5.24096805,497.323867,0.251564,8667.68484,48358.7377,4.58145159,28110.5,874.6350855,1.249630867,5.71162,28110.5,0,0,0,0,0,2.47089,1013.1,2450.7
11.14511769,0.02,305024,115372.398,3.01466927,6.82646739,220.985741,0.252682,9690.758,51209.0074,2.63567548,28136,289.9528012,2.671033482,7.42532,28136,26,1,2,10.7886931,1,2.48502,268.94,1246.1
11.14511769,0.02,690176,239579.417,0.12963995,4.21707464,27251.2285,0.155163,7611.6936,114872.428,4.22607688,52195,1918.112996,1.338225322,4.19622,52195,1,0,0,6906.29299,0,9.03028,6800.3,11854
11.14511769,0.02,686662,238777.333,0.171804504,4.291683,13678.945,0.154897,7756.08963,106864.29,4.63153677,53395.3,1555.787927,1.534162095,4.45603,53395.3,1,0,1,7417.48983,1,8.90775,4969.2,12635
11.14511769,0.02,644963,232498.816,0.729369018,4.85031447,3553.05527,0.222979,11195.615,93362.7001,6.934409,52896.6,2628.45223,1.088791578,5.06042,52896.6,3,0,2,10.6587872,0,3.63868,3630,9101.8
11.14511769,0.02,658294,232388.916,0.690515366,5.8415727,5641.21814,0.193547,11910.1446,90087.3191,12.7125938,52113.5,1150.886992,1.622236078,6.03597,52113.5,8,0,1,1811.13445,1,4.58094,1850.1,6059.6
3.397451159,0.02,132803,65798.4252,1.59814508,4.24865785,190.403044,0.32305,2325.64765,40098.2777,4.76365983,25313.1,482.3788938,3.429360461,3.4281,25313.1,0,0,0,0,0,3.16844,470.87,1294.8
3.397451159,0.02,958122,305699.914,0.091987911,2.26304134,61195.4165,0.080568,4209.53546,148592.438,7.6857041,64893,7382.302213,0.756957727,2.35136,64893,1,0,0,11234.2418,0,14.1887,21670,45147
3.397451159,0.02,920075,296536.248,0.30616222,1.72075489,50830.5906,0.100712,3629.35578,118339.766,3.56305809,62634.9,11853.30007,0.591367575,1.84458,62634.9,1,0,0,4481.40253,1,10.011,18359,46825
3.397451159,0.02,964217,320552.109,0.292382598,2.01341035,17766.4095,0.160657,4955.28296,129323.62,8.40378524,71557.7,24366.00791,0.362062034,2.09484,71557.7,3,0,2,14.2823986,0,6.23242,26154,42917
3.397451159,0.02,963788,320746.548,0.59257752,2.09121919,10581.0999,0.162632,5098.79449,137836.569,6.58144015,71188.7,13044.2078,0.54454616,2.32777,71188.7,19,0,6,20.8057687,1,5.99767,12923,27111
1.201180377,0.02,305480,134634.071,0.045267955,1.8733569,106014.819,0.0596438,1025.19725,71265.9753,174.646075,35468.6,8858.040694,0.451101857,2.03416,35468.6,0,0,1,22380.7007,0,34.2783,52667,103320
1.201180377,0.02,312138,135572.582,0.086252672,1.82459475,103090.771,0.0606815,1084.73411,64409.9043,14.6766562,36090.2,8046.531807,0.507225888,1.84585,36090.2,1,0,0,19936.973,1,26.8626,32723,99432
1.201180377,0.02,426916,172916.891,0.082455263,1.90044693,31146.7804,0.0879634,1589.08015,97172.299,3.47406066,48313.6,5386.765946,0.881702795,1.98335,48313.6,0,0,1,10060.1593,0,19.068,25804,65282
1.201180377,0.02,408108,167764.992,0.048589361,1.52361193,33066.6411,0.104649,1347.70164,127669.668,4.19315293,50741.4,11762.51814,0.531960266,1.70147,50741.4,1,0,0,5411.75478,1,16.082,42203,54687
9.609443013,0.02,380759,150443.771,8.74867979,11.0222182,35.7997725,0.367098,17966.9277,61959.9563,4.90873907,32719,64.78647348,5792.424864,11.527,32719,0,0,0,0,0,2.38646,62.902,473.5
9.609443013,0.02,382831,150872.189,8.51405586,13.2659395,34.1507568,0.353386,18599.7328,57136.2524,2.41657542,33201.4,52.56802077,12.27634676,13.3828,33201.4,76,4,4,21.5435051,1,2.52141,51.123,487.28
9.609443013,0.02,1090344,352095.112,0.333159783,2.21398064,22781.9007,0.159473,6068.94173,145505.898,10.8119518,74733.1,21617.66251,0.403572185,2.10724,74733.1,1,0,1,8.15612479,0,6.44585,24291,41932
9.609443013,0.02,1090631,352563.001,0.606941701,2.21257214,9434.42184,0.160987,6228.67039,134951.459,7.18077935,72344.3,10429.11724,0.648598797,2.31518,72344.3,23,1,5,11.3471417,1,5.92503,10861,25736
9.609443013,0.02,1056352,359668.513,1.48517004,4.58443488,1577.95386,0.229179,11250.7154,145758.59,8.87120211,76362.8,2430.652154,1.39802742,5.03401,76362.8,1,0,0,4.52907969,0,4.63627,2425.3,8034.3
9.609443013,0.02,1055687,359400.558,1.73636491,5.07654549,940.542214,0.226089,12021.6083,128745.406,3.55433421,71438.5,1401.162489,1.940509682,5.53687,71438.5,74,5,4,21.5435066,1,4.74068,1652.8,6313.7
3.397451159,0.02,921991,296499.909,0.205208462,1.79362755,47377.8683,0.0912091,3378.56735,110620.442,5.87093406,60518.7,9584.307292,0.662049349,1.93693,60518.7,0,0,1,7630.78331,0,12.3,20031,52935
3.397451159,0.02,904312,290173.99,0.357153871,1.2947979,47257.7477,0.101285,3201.46257,117395.577,3.99955866,63980.6,22154.62533,0.443411085,1.34792,63980.6,0,0,1,1949.82188,1,8.51516,29465,57340
3.397451159,0.02,1002321,331553.958,0.451376129,1.83363276,14002.1195,0.160407,4352.32258,145277.738,14.2932933,72310.7,17800.89406,0.486982625,1.8419,72310.7,0,0,0,0,0,6.87386,17662,35207
3.397451159,0.02,1003128,331830.269,0.639202506,1.91388408,8464.21157,0.159926,4600.34793,133642.076,8.51478677,74331.2,10449.12218,0.731629783,2.0644,74331.2,27,4,7,11.3021314,1,6.39242,11485,25269
1.201180377,0.02,286546,128755.772,0.055490608,1.86279915,55997.246,0.0623635,973.772331,67264.4429,11.191197,34599.4,6000.820515,0.583573115,2.00503,34599.4,1,0,0,21054.6868,0,32.2847,28185,87158
1.201180377,0.02,281367,127423.457,0.045775827,1.73409194,60625.8885,0.0626619,951.63713,59759.2657,4.36760816,33192.9,7543.689688,0.510476669,1.77904,33192.9,0,0,1,20980.9934,1,27.7518,71009,101270
1.201180377,0.02,460336,185055.55,0.158917503,1.75416028,29407.2632,0.0958908,1554.61369,89763.2868,5.16876497,47843.6,7097.22381,0.732097919,1.86948,47843.6,0,0,1,11007.611,0,22.3654,16482,63738
1.201180377,0.02,461970,183657.307,0.034901137,1.5204682,26636.771,0.102779,1431.3784,85587.4449,3.75658133,48874.6,8007.758521,0.719098215,1.66164,48874.6,0,0,1,6321.82841,1,16.2883,31026,62908
9.609443013,0.02,1105092,356140.802,0.37907223,1.97157505,12001.6548,0.158549,5066.53707,141872.542,13.2128115,75111.4,16186.07295,0.506645941,2.06741,75111.4,2,0,1,5.59769777,0,7.10211,18862,34057
9.609443013,0.02,1102332,355308.32,0.722829514,2.08284741,10422.5644,0.1582,5351.48787,136626.495,6.47686589,73944,11409.06151,0.647439252,2.12009,73944,33,1,5,19.4949529,1,6.28864,9365.2,24878
9.609443013,0.02,1075116,364945.045,2.55129336,4.66478664,964.90006,0.227641,10298.0277,142627.194,7.57323757,73106.3,1206.731155,2.529269453,4.81303,73106.3,1,0,0,8.46529816,0,5.25738,1062.8,6117.2
9.609443013,0.02,1078615,364696.61,3.03515777,4.82274226,819.578299,0.219145,10910.7962,138145.893,6.84535796,72942.1,1102.183845,2.462466103,5.26353,72942.1,83,3,5,20.7827238,1,4.96397,947.43,5729.8
3.397451159,0.02,349221,132672.918,0.399981556,2.30246273,5459.75758,0.200795,3237.7919,58969.7936,7.28515385,34905.9,7642.155304,0.451483913,2.53188,34905.9,0,0,0,0,0,3.79724,7411.9,14129
3.397451159,0.02,344822,131964.838,0.839261222,2.43299135,2259.25389,0.208728,3248.28808,59487.2538,6.09671226,34166.9,4106.72082,0.668428934,2.84155,34166.9,2,0,1,12.1355393,1,3.7182,3774.5,8019.1
3.397451159,0.02,921291,289828.594,0.081233575,2.60669192,1115837.92,0.0745986,4942.20752,116291.262,16.3852887,59528.2,5781.973803,0.78193732,2.85007,59528.2,1,0,0,13914.8365,0,22.173,26296,49435
3.397451159,0.02,909058,289440.077,0.130566634,2.76094453,491170.362,0.0749413,4939.87612,109675.073,18.9125797,57615.5,4628.704382,0.892358704,2.88211,57615.5,1,0,0,17413.2343,1,17.6389,21107,52651
3.397451159,0.02,916962,296463.208,0.118675321,3.17995532,217205.474,0.105592,6545.57635,116738.839,9.00589261,62571.1,3595.710906,1.050603234,3.41556,62571.1,2,0,0,9439.04178,0,12.5443,16631,28736
3.397451159,0.02,910265,296060.021,0.109838006,3.54578333,460488.082,0.105473,6593.86428,149686.456,7.69479356,62258.2,3918.767483,0.948987513,3.60582,62258.2,3,0,0,11212.1432,1,13.3907,11686,29702
1.201180377,0.02,257057,115546.205,0.01960573,1.9474179,160466.751,0.0603174,929.507247,54275.3723,11.3220348,30034.5,5961.369337,0.535185491,1.96,30034.5,1,0,0,18989.1214,0,33.0227,223650,82107
1.201180377,0.02,230251,107765.86,0.043251275,1.9009483,106477.287,0.0828704,962.352491,60142.2887,7.25690121,33138.8,5692.570425,0.59818422,2.01308,33138.8,1,0,0,13745.9111,0,23.9082,30301,66158
1.201180377,0.02,207173,102203.928,0.019232846,2.04552932,43130.0043,0.0823273,817.906862,55670.62,11.8446629,30698.2,4512.424547,0.656739201,2.13555,30698.2,1,0,0,17309.8332,1,31.3241,74769,82233
9.609443013,0.02,526153,189849.162,0.735345836,5.8646783,890.26172,0.277203,11872.259,73257.4398,6.27266864,39743.6,1663.887528,1.024576911,5.82234,39743.6,1,0,0,4.53672249,0,3.08141,1900.5,4104.2
9.609443013,0.02,519060,187935.103,1.88011195,6.170382,423.707514,0.280303,12490.6983,68723.4981,3.16830645,40445.9,661.2916472,2.058457222,6.55152,40445.9,17,1,2,20.3522323,1,2.94571,777.88,2578.1
9.609443013,0.02,1102790,345134.015,0.347908666,4.16320703,782137.416,0.109899,8605.28463,124328.12,9.95886355,71567.2,2896.534711,1.212072102,4.38231,71567.2,1,0,0,8928.20751,0,9.25997,7667.5,20811
9.609443013,0.02,1099937,345215.054,0.284714554,3.73600581,2699027.09,0.110382,8569.35526,149237.733,13.177514,70512,3492.423518,1.098329375,3.91826,70512,5,0,0,9402.42951,1,9.96735,7259.9,21324
9.609443013,0.02,1015734,343662.039,0.49999424,4.49463267,5293.53946,0.216227,13021.5528,152781.885,4.96090794,72849.4,4448.458741,1.048829034,4.71699,72849.4,3,0,1,26.7591543,0,4.65876,8859.5,17929
9.609443013,0.02,1065152,347317.97,0.536724183,5.73848798,6820.60232,0.157692,14457.1831,131054.299,8.67442456,70712.8,1730.722075,1.433796855,6.14321,70712.8,12,0,0,6946.66757,1,8.95042,4029,12108
4.145614538,0.02,523844,185293.752,0.174211534,2.15870329,14526.2908,0.0518074,3053.1334,79989.9172,2.83354473,44439.3,6599.084425,0.647805106,2.16073,44439.3,0,0,1,5821.22136,0,9.57632,11874,26292
4.145614538,0.02,528659,184061.479,0.391946576,1.33065953,20273.0877,0.0576856,2777.31819,89545.7016,2.74668836,46999,22305.64621,0.356744967,1.32803,46999,0,0,1,231.234835,1,5.78628,19282,38402
4.145614538,0.02,575674,199643.74,0.469905616,1.81333375,13205.9501,0.0719609,3810.94113,89744.5879,9.98519539,50343.8,13365.99424,0.458063838,1.87274,50343.8,2,0,0,5.59380196,0,4.72705,12840,24645
4.145614538,0.02,574924,199231.601,1.07380035,2.49476682,4085.33065,0.0720687,4269.30672,88054.6973,3.95905461,50239.1,3737.944874,1.002956711,2.70129,50239.1,17,2,1,11.2559757,1,4.54225,3621.8,10970
1.465696076,0.02,66579,46527.5677,0.076357242,1.79533003,9779.22106,0.040313,209.150718,27893.859,8.24561884,13684.3,3086.829858,0.474335155,2.09739,13684.3,1,0,0,14524.6674,0,22.8026,11487,49926
1.465696076,0.02,64977,47090.5038,0.066926097,1.66370082,15462.4512,0.0417532,167.079757,23175.2882,3.68505337,13488.9,2876.488494,0.530244721,1.8872,13488.9,0,0,1,16224.4607,1,24.8167,11047,45634
1.465696076,0.02,165424,81449.9288,0.020338766,1.66837676,14753.1924,0.0501378,783.684122,53819.6843,6.0945724,28356.3,5072.588495,0.636154802,1.75546,28356.3,1,0,0,4802.34996,0,15.5206,32203,42792
1.465696076,0.02,169371,82213.4308,0.191385622,1.45437194,15639.9267,0.0563851,724.157846,52148.2233,3.66191451,29617.3,6008.71249,0.651602049,1.49936,29617.3,1,0,0,3152.69936,1,12.1095,14886,35083
11.72556861,0.02,177156,64392.0799,9.40989034,11.2252731,33.4675665,0.0944196,13125.1327,31445.5905,3.74679012,16955.1,41.62328916,21.79765831,11.477,16955.1,0,0,0,0,0,1.74261,29.442,247.8
11.72556861,0.02,177061,65378.3111,9.60852077,11.7793472,33.6233878,0.0944646,13309.6686,31048.0652,1.49286299,17138.4,28.18955166,2910.24619,12.7825,17138.4,98,2,5,12.8629861,1,1.86432,28.305,271.5
